provider_id,provider_id_check,npi,npi_check,first_name,first_name_check,last_name,last_name_check,credential,credential_check,full_name,full_name_check,primary_specialty,primary_specialty_check,practice_address_line1,practice_address_line1_check,practice_address_line2,practice_address_line2_check,practice_city,practice_city_check,practice_state,practice_state_check,practice_zip,practice_zip_check,practice_phone,practice_phone_check,mailing_address_line1,mailing_address_line1_check,mailing_address_line2,mailing_address_line2_check,mailing_city,mailing_city_check,mailing_state,mailing_state_check,mailing_zip,mailing_zip_check,license_number,license_number_check,license_state,license_state_check,license_expiration,license_expiration_check,accepting_new_patients,accepting_new_patients_check,board_certified,board_certified_check,years_in_practice,years_in_practice_check,medical_school,medical_school_check,residency_program,residency_program_check,last_updated,last_updated_check,taxonomy_code,taxonomy_code_check
PR_00041,not_found,6560494518,correct,Linda,correct,Miller,correct,MD PhD,correct,"Linda Miller, MD PhD",not_found,Cardiology,Y,4177 Third Ave,correct,Suite 951,4177 Third Ave,Queens,correct,NY,correct,11203,correct,424  719.4485,correct,7076 Fifth Ave,4177 Third Ave,,4177 Third Ave,Rochester,4177 Third Ave,NY,4177 Third Ave,10003,4177 Third Ave,060NY714953,correct,NY,correct,2024-11-06,EXPIRED:2024-11-06,Yes,2023-08-05,False,correct,15,4177 Third Ave,Stanford University School of Medicine,correct,UCLA Medical Center,not_found,2024-11-22,2024-12-22,249333209X,207RC0000X
PR_00042,not_found,4455022961,correct,James,correct,Moore,correct,DO,correct,"James Moore, DO",not_found,Orthopedic Surgery,Y,9191 Pico Blvd,correct,,9191 Pico Blvd,Los Angeles,correct,CA,correct,95001,correct,(718) 345-1502,correct,9191 Pico Blvd,correct,,9191 Pico Blvd,Los Angeles,9191 Pico Blvd,CA,9191 Pico Blvd,95001,9191 Pico Blvd,A45054,correct,CA,correct,2023-03-01,EXPIRED:2023-03-01,Yes,2022-12-14,True,Orthopedic Surgery,25,9191 Pico Blvd,UCLA David Geffen School of Medicine,correct,Mount Sinai Hospital,correct,2025-03-12,2025-04-07,221127115X,207X00000X
PR_00043,not_found,7679764386,correct,Patricia,correct,Martin,correct,MD PhD,correct,"Patricia Martin, MD PhD",not_found,Emergency Medicine,Y,9300 Pico Blvd,correct,Suite 872,9300 Pico Blvd,SAN DIEGO,correct,CA,correct,90001,correct,(718) 553-8043,correct,9300 Pico Blvd,correct,Suite 872,9300 Pico Blvd,San Diego,9300 Pico Blvd,CA,9300 Pico Blvd,90001,9300 Pico Blvd,A98338,correct,CA,correct,2023-06-17,EXPIRED:2023-06-17,Yes,2023-04-14,False,not_found,38,9300 Pico Blvd,UCSF School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-08-10,2025-04-27,229597483X,207P00000X
PR_00044,not_found,5160607157,correct,Jennifer,correct,Liu,correct,MD,correct,"Jennifer Liu, MD",not_found,Ophthalmology,Y,4939 Park Ave,correct,Suite 222,4939 Park Ave,Queens,correct,NY,correct,10005,correct,(424) 639-7626,correct,7056 Madison Ave,4939 Park Ave,,4939 Park Ave,Queens,4939 Park Ave,NY,4939 Park Ave,11202,4939 Park Ave,060NY341288,correct,NY,correct,2025-10-21,correct,Unknown,2023-11-17,False,correct,19,4939 Park Ave,Stanford University School of Medicine,correct,UCSF Medical Center,not_found,2025-08-23,2024-11-09,243589647X,207W00000X
PR_00045,not_found,5352181886,correct,William,correct,Yang,correct,DO PhD,correct,"William Yang, DO PhD",not_found,Anesthesiology,Y,5929 Wilshire Blvd,correct,Suite 703,5929 Wilshire Blvd,Oakland,correct,CA,correct,90002,correct,917- 994-6724,correct,5929 Wilshire Blvd,correct,Suite 703,5929 Wilshire Blvd,Oakland,5929 Wilshire Blvd,CA,5929 Wilshire Blvd,90002,5929 Wilshire Blvd,A20308,correct,CA,correct,2025-03-21,EXPIRED:2025-03-21,No,2025-01-03,True,Anesthesiology,16,5929 Wilshire Blvd,Stanford University School of Medicine,correct,Mayo Clinic,correct,2025-04-24,2025-06-18,226477373X,207L00000X
PR_00046,not_found,2717744909,correct,William,correct,Liu,correct,DO,correct,"William Liu, DO",not_found,Anesthesiology,Y,1235 Sunset Blvd,correct,,1235 Sunset Blvd,Santa Ana,correct,CA,correct,93001,correct,(929) 719-2215,correct,1235 Sunset Blvd,correct,,1235 Sunset Blvd,Santa Ana,1235 Sunset Blvd,CA,1235 Sunset Blvd,93001,1235 Sunset Blvd,A68838,correct,CA,correct,2024-10-23,EXPIRED:2024-10-23,No,2024-06-18,False,not_found,29,1235 Sunset Blvd,Harvard Medical School,correct,Massachusetts General Hospital,correct,2025-02-26,2025-07-10,238530827X,207L00000X
PR_00047,not_found,7820715180,correct,David,correct,Garcia,correct,DO PhD,correct,"David Garcia, DO PhD",not_found,Urology,Y,9082 Central Park West,correct,,9082 Central Park West,New York,correct,NY,correct,11203,correct,(626) 376-1641,correct,9082 Central Park West,correct,,9082 Central Park West,New York,9082 Central Park West,NY,9082 Central Park West,11203,9082 Central Park West,060NY297383,correct,NY,correct,2024-10-20,EXPIRED:2024-10-20,Yes,2023-08-02,False,correct,29,9082 Central Park West,Yale School of Medicine,correct,Mayo Clinic,not_found,2025-02-28,2024-12-02,250043345X,207U00000X
PR_00048,not_found,9251925468,correct,Fatima,correct,Jackson,correct,DO PhD,correct,"Fatima Jackson, DO PhD",not_found,Emergency Medicine,Y,5544 Columbus Ave,correct,Suite 196,5544 Columbus Ave,New York,correct,NY,correct,11201,correct,(646) 809-2388,correct,5544 Columbus Ave,correct,Suite 196,5544 Columbus Ave,New York,5544 Columbus Ave,NY,5544 Columbus Ave,11201,5544 Columbus Ave,060NY505341,correct,NY,correct,2024-08-04,EXPIRED:2024-08-04,No,2022-09-17,False,correct,22,5544 Columbus Ave,Johns Hopkins School of Medicine,correct,Johns Hopkins Hospital,not_found,2024-10-07,2025-01-07,289987086X,207P00000X
PR_00049,not_found,1418880598,correct,Linda,correct,Kumar,correct,MD PhD,correct,"Linda Kumar, MD PhD",not_found,Dermatology,Y,5061 Madison Ave,correct,,5061 Madison Ave,Bronx,correct,NY,correct,11201,correct,6468117172,correct,5061 Madison Ave,correct,,5061 Madison Ave,Bronx,5061 Madison Ave,NY,5061 Madison Ave,11201,5061 Madison Ave,060NY337547,correct,NY,correct,2023-10-09,EXPIRED:2023-10-09,Yes,2021-10-13,True,correct,12,5061 Madison Ave,University of Michigan Medical School,correct,Mayo Clinic,not_found,2025-01-21,2025-02-18,205864298X,207N00000X
PR_00050,not_found,7746886233,correct,Linda,correct,White,correct,DO,correct,"Linda White, DO",not_found,Otolaryngology,Y,4669 Santa Monica Blvd,correct,Suite 928,4669 Santa Monica Blvd,San Jose,correct,CA,correct,940**,correct,(424) 341-5096,correct,4669 Santa Monica Blvd,correct,Suite 928,4669 Santa Monica Blvd,San Jose,4669 Santa Monica Blvd,CA,4669 Santa Monica Blvd,94001,4669 Santa Monica Blvd,A35430,correct,CA,correct,2025-01-23,EXPIRED:2025-01-23,Yes,2024-09-18,False,not_found,24,4669 Santa Monica Blvd,Yale School of Medicine,correct,Johns Hopkins Hospital,correct,2024-09-03,2025-07-22,269244185X,207Y00000X
PR_00051,not_found,3615305157,correct,Li,correct,Davis,correct,MD PhD,correct,"Li Davis, MD PhD",not_found,Pathology,Y,2627 Lexington Ave,3638 First Ave,Suite 547,3638 First Ave,Syracuse,Rochester,NY,correct,14201,10001,(646) 340-1627,correct,3638 First Ave,correct,,3638 First Ave,Rochester,3638 First Ave,NY,3638 First Ave,10001,3638 First Ave,060NY515712,correct,NY,correct,2025-10-25,correct,No,2024-10-18,False,correct,9,2627 Lexington Ave,UCSF School of Medicine,correct,Mount Sinai Hospital,not_found,2024-10-22,2025-07-27,200704803X,207ZP0000X
PR_00052,not_found,6971179804,correct,Mohammed,correct,Garcia,correct,MD,correct,"Mohammed Garcia, MD",not_found,Psychiatry,Y,2450 York Ave,correct,Suite 395,2450 York Ave,Albany,correct,NY,correct,11202,correct,(626) 727-4963,correct,2450 York Ave,correct,Suite 395,2450 York Ave,Albany,2450 York Ave,NY,2450 York Ave,11202,2450 York Ave,060NY227767,correct,NY,correct,2023-04-08,EXPIRED:2023-04-08,Unknown,2023-03-07,True,correct,19,2450 York Ave,UCLA David Geffen School of Medicine,correct,Massachusetts General Hospital,not_found,2024-10-23,2025-07-31,247354167X,207P00000X
PR_00053,not_found,0670654054,correct,Joseph,correct,Wang,correct,DO PhD,correct,"Joseph Wang, DO PhD",not_found,Ophthalmology,Y,1403 York Ave,correct,,1403 York Ave,Rochester,correct,NY,correct,10002,correct,7185534950,correct,1403 York Ave,correct,,1403 York Ave,Rochester,1403 York Ave,NY,1403 York Ave,10002,1403 York Ave,060NY924613,correct,NY,correct,2025-11-05,correct,Unknown,2025-04-28,True,correct,38,1403 York Ave,NYU Grossman School of Medicine,correct,Mayo Clinic,not_found,2025-08-11,2024-09-02,247284777X,207W00000X
PR_00054,not_found,0305486872,correct,Jessica,correct,Perez,correct,DO,correct,"Jessica Perez, DO",not_found,Neurology,Y,7613 Santa Monica Blvd,correct,Suite 894,7613 Santa Monica Blvd,San Francisco,correct,CA,correct,90003,correct,(347) 237-4131,correct,7613 Santa Monica Blvd,correct,Suite 894,7613 Santa Monica Blvd,San Francisco,7613 Santa Monica Blvd,CA,7613 Santa Monica Blvd,90003,7613 Santa Monica Blvd,A14847,correct,CA,correct,2024-08-23,EXPIRED:2024-08-23,No,2024-04-11,False,not_found,4,7613 Santa Monica Blvd,NYU Grossman School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-07-01,2025-06-24,249394697X,207T00000X
PR_00055,not_found,6169284512,correct,Linda,correct,Sanchez,correct,DO PhD,correct,"Linda Sanchez, DO PhD",not_found,Pediatrics,Y,6335 Beverly Dr,correct,,6335 Beverly Dr,San Francisco,correct,CA,correct,93001,correct,(718) 535-5843,correct,6335 Beverly Dr,correct,,6335 Beverly Dr,San Francisco,6335 Beverly Dr,CA,6335 Beverly Dr,93001,6335 Beverly Dr,A78062,correct,CA,correct,2024-06-30,EXPIRED:2024-06-30,No,2023-10-27,False,not_found,39,6335 Beverly Dr,UCLA David Geffen School of Medicine,correct,Mayo Clinic,correct,2024-09-14,2025-05-23,259580374X,208000000X
PR_00056,not_found,5820297026,correct,Patricia,correct,Lewis,correct,MD,correct,"Patricia Lewis, MD",not_found,Oncology,Y,5777 Pico Blvd,correct,,5777 Pico Blvd,Oakland,correct,CA,correct,90005,correct,(718) 441-7001,correct,5777 Pico Blvd,correct,,5777 Pico Blvd,Oakland,5777 Pico Blvd,CA,5777 Pico Blvd,90005,5777 Pico Blvd,A17518,correct,CA,correct,2023-06-03,EXPIRED:2023-06-03,No,2022-11-04,False,not_found,37,5777 Pico Blvd,Harvard Medical School,correct,Mayo Clinic,correct,2024-09-20,2025-05-29,260387584X,207RO0300X
PR_00057,not_found,7868144732,correct,Patricia,correct,White,correct,DO PhD,correct,"Patricia White, DO PhD",not_found,Orthopedic Surgery,Y,9404 Sunset Blvd,correct,,9404 Sunset Blvd,Sacramento,correct,CA,correct,92001,correct,(424) 492-9047,correct,9404 Sunset Blvd,correct,,9404 Sunset Blvd,Sacramento,9404 Sunset Blvd,CA,9404 Sunset Blvd,92001,9404 Sunset Blvd,A24869,correct,CA,correct,2023-02-23,EXPIRED:2023-02-23,Yes,2022-04-13,True,Orthopedic Surgery,9,9404 Sunset Blvd,Stanford University School of Medicine,correct,Mount Sinai Hospital,correct,2025-06-06,2025-04-10,295746886X,207X00000X
PR_00058,not_found,8313237059,correct,Elizabeth,correct,Garcia,correct,MD PhD,correct,"Elizabeth Garcia, MD PhD",not_found,Pathology,Y,1064 Ventura Blvd,correct,,1064 Ventura Blvd,Fresno,correct,CA,correct,90005,correct,(323) 786-7044,correct,1064 Ventura Blvd,correct,,1064 Ventura Blvd,Fresno,1064 Ventura Blvd,CA,1064 Ventura Blvd,90005,1064 Ventura Blvd,A93584,correct,CA,correct,2023-12-23,EXPIRED:2023-12-23,No,2023-07-16,True,Pathology,40,1064 Ventura Blvd,Stanford University School of Medicine,correct,Johns Hopkins Hospital,correct,2025-03-28,2025-06-02,253440127X,207ZP0000X
PR_00059,not_found,2892268014,correct,Ahmed,correct,Patel,correct,DO PhD,correct,"Ahmed Patel, DO PhD",not_found,Pathology,Y,9420 Wilshire Blvd,correct,,9420 Wilshire Blvd,San Francisco,correct,CA,correct,91001,correct,(323) 356-5982,correct,9420 Wilshire Blvd,correct,,9420 Wilshire Blvd,San Francisco,9420 Wilshire Blvd,CA,9420 Wilshire Blvd,91001,9420 Wilshire Blvd,A99143,correct,CA,correct,2025-11-25,correct,Yes,2025-04-23,True,Pathology,21,9420 Wilshire Blvd,University of Pennsylvania Perelman School of Medicine,correct,UCLA Medical Center,correct,2024-12-11,2025-03-21,238124318X,207ZP0000X
PR_00060,not_found,0010943964,correct,Li,correct,Garcia,correct,MD PhD,correct,"Li Garcia, MD PhD",not_found,Otolaryngology,Y,9025 Lexington Ave,correct,,9025 Lexington Ave,Queens,correct,NY,correct,10005,correct,(424) 854-1496,correct,2763 Amsterdam Ave,9025 Lexington Ave,,9025 Lexington Ave,Queens,9025 Lexington Ave,NY,9025 Lexington Ave,10003,9025 Lexington Ave,060NY855638,correct,NY,correct,2024-11-22,EXPIRED:2024-11-22,No,2023-10-12,False,correct,20,9025 Lexington Ave,UCSF School of Medicine,correct,Cleveland Clinic,not_found,2024-09-17,2025-04-02,254504816X,207Y00000X
PR_00061,not_found,5625881539,correct,Charles,correct,Robinson,correct,MD,correct,"Charles Robinson, MD",not_found,Pediatrics,Y,2590 Santa Monica Blvd,correct,,2590 Santa Monica Blvd,Oakland,correct,CA,correct,93001,correct,310  325.5382,correct,2590 Santa Monica Blvd,correct,,2590 Santa Monica Blvd,Oakland,2590 Santa Monica Blvd,CA,2590 Santa Monica Blvd,93001,2590 Santa Monica Blvd,A28830,correct,CA,correct,2024-10-02,EXPIRED:2024-10-02,No,2024-09-29,True,Pediatrics,10,2590 Santa Monica Blvd,Stanford University School of Medicine,correct,Massachusetts General Hospital,correct,2025-04-07,2025-07-19,251559717X,208000000X
PR_00062,not_found,4701687330,correct,Li,correct,Yang,correct,DO PhD,correct,"Li Yang, DO PhD",not_found,Nephrology,Y,2617 Third Ave,correct,,2617 Third Ave,Rochester,correct,NY,correct,10004,correct,(424) 561-1797,correct,2617 Third Ave,correct,,2617 Third Ave,Rochester,2617 Third Ave,NY,2617 Third Ave,10004,2617 Third Ave,060NY639728,correct,NY,correct,2025-08-14,EXPIRED:2025-08-14,Yes,2025-03-31,False,correct,32,2617 Third Ave,University of Michigan Medical School,correct,Mount Sinai Hospital,not_found,2025-04-09,2025-02-13,272033413X,207RN0300X
PR_00063,not_found,8416878492,correct,John,correct,Miller,correct,DO PhD,correct,"John Miller, DO PhD",not_found,Pathology,Y,4334 Central Park West,correct,,4334 Central Park West,Rochester,correct,NY,correct,11202,correct,(626) 825-2946,correct,4334 Central Park West,correct,,4334 Central Park West,Rochester,4334 Central Park West,NY,4334 Central Park West,11202,4334 Central Park West,060NY697983,correct,NY,correct,2024-02-03,EXPIRED:2024-02-03,Yes,2022-11-28,True,correct,26,4334 Central Park West,NYU Grossman School of Medicine,correct,UCLA Medical Center,not_found,2024-11-21,2025-01-31,249070856X,207ZP0000X
PR_00064,not_found,2982595268,correct,Carlos,correct,Martinez,correct,DO,correct,"Carlos Martinez, DO",not_found,Pulmonology,Y,6577 Ventura Blvd,correct,Suite 830,6577 Ventura Blvd,Los Angeles,correct,CA,correct,90001,correct,(424) 957-5902,correct,6577 Ventura Blvd,correct,Suite 830,6577 Ventura Blvd,Los Angeles,6577 Ventura Blvd,CA,6577 Ventura Blvd,90001,6577 Ventura Blvd,A72094,correct,CA,correct,2025-11-29,correct,Unknown,2025-02-17,False,not_found,33,6577 Ventura Blvd,Yale School of Medicine,correct,Mount Sinai Hospital,correct,2024-09-05,2025-07-23,275554415X,207RP1001X
PR_00065,not_found,9728962307,correct,Charles,correct,Patel,correct,MD,correct,"Charles Patel, MD",not_found,Internal Medicine,Y,1796 Second Ave,correct,,1796 Second Ave,Buffalo,correct,NY,correct,10001,correct,424  917.2800,correct,1796 Second Ave,correct,,1796 Second Ave,Buffalo,1796 Second Ave,NY,1796 Second Ave,10001,1796 Second Ave,060NY787436,correct,NY,correct,2024-04-11,EXPIRED:2024-04-11,Yes,2022-04-26,True,correct,29,1796 Second Ave,NYU Grossman School of Medicine,correct,UCSF Medical Center,not_found,2025-06-17,2025-08-03,255426567X,207R00000X
PR_00066,not_found,6527858544,correct,Ahmed,correct,Wilson,correct,DO PhD,correct,"Ahmed Wilson, DO PhD",not_found,Endocrinology,Y,7727 Central Park West,correct,,7727 Central Park West,New York,correct,NY,correct,10003,correct,(424) 695-4150,correct,7727 Central Park West,correct,,7727 Central Park West,New York,7727 Central Park West,NY,7727 Central Park West,10003,7727 Central Park West,060NY794395,correct,NY,correct,2025-09-06,correct,Yes,2024-04-26,False,correct,36,7727 Central Park West,Columbia University Vagelos College of Physicians and Surgeons,correct,Cleveland Clinic,not_found,2025-04-03,2025-07-06,238789478X,207RE0101X
PR_00067,not_found,4041574738,correct,Ahmed,correct,Wilson,correct,DO PhD,correct,"Ahmed Wilson, DO PhD",not_found,Dermatology,Y,5715 York Ave,correct,Suite 792,5715 York Ave,Buffalo,correct,NY,correct,10005,10005-4020,(917) 751-5442,correct,5715 York Ave,correct,Suite 792,5715 York Ave,Buffalo,5715 York Ave,NY,5715 York Ave,10005,5715 York Ave,060NY513697,correct,NY,correct,2024-12-07,EXPIRED:2024-12-07,Unknown,2024-07-17,False,correct,9,5715 York Ave,Stanford University School of Medicine,correct,Cleveland Clinic,not_found,2025-05-01,2025-02-03,206813620X,207N00000X
PR_00068,not_found,4540193801,correct,Priya,correct,Singh,correct,DO,correct,"Priya Singh, DO",not_found,Neurology,Y,861 Wilshire Blvd,correct,,861 Wilshire Blvd,Oakland,correct,CA,correct,91001,correct,(646) 627-3880,correct,2253 Main St,861 Wilshire Blvd,,861 Wilshire Blvd,San Francisco,861 Wilshire Blvd,CA,861 Wilshire Blvd,92001,861 Wilshire Blvd,A72350,correct,CA,correct,2025-09-04,EXPIRED:2025-09-04,Yes,2025-01-21,False,not_found,32,861 Wilshire Blvd,Johns Hopkins School of Medicine,correct,NewYork-Presbyterian Hospital,correct,2025-08-14,2025-04-26,201243818X,207T00000X
PR_00069,not_found,4315274203,correct,Charles,correct,Wang,correct,MD,correct,"Charles Wang, MD",not_found,Pulmonology,Y,5490 Melrose Ave,correct,,5490 Melrose Ave,Santa Ana,correct,CA,correct,94001,correct,8185455833,correct,5490 Melrose Ave,correct,,5490 Melrose Ave,Santa Ana,5490 Melrose Ave,CA,5490 Melrose Ave,94001,5490 Melrose Ave,A27589,correct,CA,correct,2025-10-29,correct,Unknown,2025-04-23,True,Pulmonology,12,5490 Melrose Ave,University of Michigan Medical School,correct,UCSF Medical Center,correct,2025-01-27,2025-06-20,269159799X,207RP1001X
PR_00070,not_found,5301742689,correct,Mary,correct,Garcia,correct,DO PhD,correct,"Mary Garcia, DO PhD",not_found,Emergency Medicine,Y,3028 Sunset Blvd,6285 Hollywood Blvd,,6285 Hollywood Blvd,Santa Ana,correct,CA,correct,91001,90005,(818) 988-6095,correct,6285 Hollywood Blvd,correct,,6285 Hollywood Blvd,Santa Ana,6285 Hollywood Blvd,CA,6285 Hollywood Blvd,90005,6285 Hollywood Blvd,A49576,correct,CA,correct,2023-01-24,EXPIRED:2023-01-24,Unknown,2022-09-29,True,Emergency Medicine,19,3028 Sunset Blvd,NYU Grossman School of Medicine,correct,Cleveland Clinic,correct,2025-05-13,2025-07-18,217927298X,207P00000X
PR_00071,not_found,9187851916,correct,Barbara,correct,Martinez,correct,DO PhD,correct,"Barbara Martinez, DO PhD",not_found,Psychiatry,Y,9925 Beverly Dr,correct,,9925 Beverly Dr,Oakland,correct,CA,correct,94001,correct,(212) 760-9281,correct,9925 Beverly Dr,correct,,9925 Beverly Dr,Oakland,9925 Beverly Dr,CA,9925 Beverly Dr,94001,9925 Beverly Dr,A97044,correct,CA,correct,2024-03-23,EXPIRED:2024-03-23,Yes,2023-04-03,True,Psychiatry,11,9925 Beverly Dr,NYU Grossman School of Medicine,correct,Mount Sinai Hospital,correct,2025-07-05,2025-07-19,291307681X,207P00000X
PR_00072,not_found,0640391064,correct,Christopher,correct,Zhang,correct,DO PhD,correct,"Christopher Zhang, DO PhD",not_found,Anesthesiology,Y,8362 First Ave,correct,Suite 525,8362 First Ave,New York,correct,NY,correct,11203,correct,(929) 917-2044,correct,8362 First Ave,correct,Suite 525,8362 First Ave,New York,8362 First Ave,NY,8362 First Ave,11203,8362 First Ave,060NY160541,correct,NY,correct,2025-08-04,EXPIRED:2025-08-04,Unknown,2024-10-24,True,correct,5,8362 First Ave,UCSF School of Medicine,correct,Massachusetts General Hospital,not_found,2025-04-09,2025-06-07,254877191X,207L00000X
PR_00073,not_found,2868230046,correct,William,correct,Rodriguez,correct,DO PhD,correct,"William Rodriguez, DO PhD",not_found,Cardiology,Y,6267 First Ave,correct,Suite 777,6267 First Ave,Yonkers,correct,NY,correct,11202,correct,(310) 889-9920,correct,6267 First Ave,correct,Suite 777,6267 First Ave,Yonkers,6267 First Ave,NY,6267 First Ave,11202,6267 First Ave,060NY239449,correct,NY,correct,2024-12-13,EXPIRED:2024-12-13,No,2024-11-04,False,correct,15,6267 First Ave,University of Pennsylvania Perelman School of Medicine,correct,Mount Sinai Hospital,not_found,2025-03-09,2025-04-01,220820038X,207RC0000X
PR_00074,not_found,0673830288,correct,Thomas,correct,Gonzalez,correct,MD,correct,"Thomas Gonzalez, MD",not_found,Psychiatry,Y,6869 Amsterdam Ave,correct,Suite 203,6869 Amsterdam Ave,New York,correct,NY,correct,10004,correct,(347) 439-6224,correct,6869 Amsterdam Ave,correct,Suite 203,6869 Amsterdam Ave,New York,6869 Amsterdam Ave,NY,6869 Amsterdam Ave,10004,6869 Amsterdam Ave,060NY568127,correct,NY,correct,2023-04-10,EXPIRED:2023-04-10,Unknown,2022-04-24,False,correct,16,6869 Amsterdam Ave,Columbia University Vagelos College of Physicians and Surgeons,correct,Mayo Clinic,not_found,2024-09-29,2025-07-25,269961132X,207P00000X
PR_00075,not_found,4628733428,correct,Joseph,correct,Clark,correct,MD PhD,correct,"Joseph Clark, MD PhD",not_found,Dermatology,Y,9122 Amsterdam Ave,correct,,9122 Amsterdam Ave,Queens,correct,NY,correct,11202,correct,(310) 259-7761,correct,5643 Columbus Ave,9122 Amsterdam Ave,,9122 Amsterdam Ave,Yonkers,9122 Amsterdam Ave,NY,9122 Amsterdam Ave,14201,9122 Amsterdam Ave,060NY536548,correct,NY,correct,2025-04-16,EXPIRED:2025-04-16,No,2024-12-30,True,correct,25,9122 Amsterdam Ave,University of Pennsylvania Perelman School of Medicine,correct,NewYork-Presbyterian Hospital,not_found,2025-05-21,2025-06-09,244327148X,207N00000X
